time, fuel, x, y, velocity_x, velocity_y, acceleration_x, acceleration_y, gravChange
189.0, 0.0 , 544381.50, 371789.31, 4928.88, 3139.66, 0.00, -8.75, 8.75
189.1, 0.0 , 544874.38, 372103.19, 4928.88, 3138.79, 0.00, -8.75, 8.75
189.2, 0.0 , 545367.25, 372416.97, 4928.88, 3137.91, 0.00, -8.75, 8.75
189.3, 0.0 , 545860.12, 372730.69, 4928.88, 3137.04, 0.00, -8.75, 8.75
189.4, 0.0 , 546353.00, 373044.31, 4928.88, 3136.16, 0.00, -8.75, 8.75
189.5, 0.0 , 546845.88, 373357.84, 4928.88, 3135.29, 0.00, -8.75, 8.75
189.6, 0.0 , 547338.75, 373671.28, 4928.88, 3134.41, 0.00, -8.74, 8.74
189.7, 0.0 , 547831.62, 373984.62, 4928.88, 3133.54, 0.00, -8.74, 8.74
189.8, 0.0 , 548324.50, 374297.91, 4928.88, 3132.66, 0.00, -8.74, 8.74
189.9, 0.0 , 548817.38, 374611.09, 4928.88, 3131.79, 0.00, -8.74, 8.74
190.0, 0.0 , 549310.25, 374924.19, 4928.88, 3130.92, 0.00, -8.74, 8.74
190.1, 0.0 , 549803.12, 375237.19, 4928.88, 3130.04, 0.00, -8.74, 8.74
190.2, 0.0 , 550296.00, 375550.09, 4928.88, 3129.17, 0.00, -8.74, 8.74
190.3, 0.0 , 550788.88, 375862.94, 4928.88, 3128.29, 0.00, -8.74, 8.74
190.4, 0.0 , 551281.75, 376175.69, 4928.88, 3127.42, 0.00, -8.74, 8.74
190.5, 0.0 , 551774.62, 376488.34, 4928.88, 3126.55, 0.00, -8.74, 8.74
190.6, 0.0 , 552267.50, 376800.91, 4928.88, 3125.67, 0.00, -8.74, 8.74
190.7, 0.0 , 552760.38, 377113.38, 4928.88, 3124.80, 0.00, -8.74, 8.74
190.8, 0.0 , 553253.25, 377425.78, 4928.88, 3123.93, 0.00, -8.73, 8.73
190.9, 0.0 , 553746.12, 377738.09, 4928.88, 3123.05, 0.00, -8.73, 8.73
191.0, 0.0 , 554239.00, 378050.31, 4928.88, 3122.18, 0.00, -8.73, 8.73
191.1, 0.0 , 554731.88, 378362.44, 4928.88, 3121.31, 0.00, -8.73, 8.73
191.2, 0.0 , 555224.75, 378674.47, 4928.88, 3120.43, 0.00, -8.73, 8.73
191.3, 0.0 , 555717.62, 378986.44, 4928.88, 3119.56, 0.00, -8.73, 8.73
191.4, 0.0 , 556210.50, 379298.31, 4928.88, 3118.69, 0.00, -8.73, 8.73
191.5, 0.0 , 556703.38, 379610.09, 4928.88, 3117.81, 0.00, -8.73, 8.73
191.6, 0.0 , 557196.25, 379921.78, 4928.88, 3116.94, 0.00, -8.73, 8.73
191.7, 0.0 , 557689.12, 380233.38, 4928.88, 3116.07, 0.00, -8.73, 8.73
191.8, 0.0 , 558182.00, 380544.91, 4928.88, 3115.20, 0.00, -8.73, 8.73
191.9, 0.0 , 558674.88, 380856.34, 4928.88, 3114.32, 0.00, -8.73, 8.73
192.0, 0.0 , 559167.75, 381167.69, 4928.88, 3113.45, 0.00, -8.72, 8.72
192.1, 0.0 , 559660.62, 381478.94, 4928.88, 3112.58, 0.00, -8.72, 8.72
192.2, 0.0 , 560153.50, 381790.09, 4928.88, 3111.71, 0.00, -8.72, 8.72
192.3, 0.0 , 560646.38, 382101.19, 4928.88, 3110.83, 0.00, -8.72, 8.72
192.4, 0.0 , 561139.25, 382412.19, 4928.88, 3109.96, 0.00, -8.72, 8.72
192.5, 0.0 , 561632.12, 382723.09, 4928.88, 3109.09, 0.00, -8.72, 8.72
192.6, 0.0 , 562125.00, 383033.91, 4928.88, 3108.22, 0.00, -8.72, 8.72
192.7, 0.0 , 562617.88, 383344.66, 4928.88, 3107.35, 0.00, -8.72, 8.72
192.8, 0.0 , 563110.75, 383655.31, 4928.88, 3106.47, 0.00, -8.72, 8.72
192.9, 0.0 , 563603.62, 383965.88, 4928.88, 3105.60, 0.00, -8.72, 8.72
193.0, 0.0 , 564096.50, 384276.34, 4928.88, 3104.73, 0.00, -8.72, 8.72
193.1, 0.0 , 564589.38, 384586.72, 4928.88, 3103.86, 0.00, -8.72, 8.72
193.2, 0.0 , 565082.25, 384897.03, 4928.88, 3102.99, 0.00, -8.72, 8.72
193.3, 0.0 , 565575.12, 385207.25, 4928.88, 3102.12, 0.00, -8.71, 8.71
193.4, 0.0 , 566068.00, 385517.38, 4928.88, 3101.24, 0.00, -8.71, 8.71
193.5, 0.0 , 566560.88, 385827.41, 4928.88, 3100.37, 0.00, -8.71, 8.71
193.6, 0.0 , 567053.75, 386137.34, 4928.88, 3099.50, 0.00, -8.71, 8.71
193.7, 0.0 , 567546.62, 386447.22, 4928.88, 3098.63, 0.00, -8.71, 8.71
193.8, 0.0 , 568039.50, 386757.00, 4928.88, 3097.76, 0.00, -8.71, 8.71
193.9, 0.0 , 568532.38, 387066.69, 4928.88, 3096.89, 0.00, -8.71, 8.71
194.0, 0.0 , 569025.25, 387376.28, 4928.88, 3096.02, 0.00, -8.71, 8.71
194.1, 0.0 , 569518.12, 387685.78, 4928.88, 3095.15, 0.00, -8.71, 8.71
194.2, 0.0 , 570011.00, 387995.22, 4928.88, 3094.28, 0.00, -8.71, 8.71
194.3, 0.0 , 570503.88, 388304.56, 4928.88, 3093.41, 0.00, -8.71, 8.71
194.4, 0.0 , 570996.75, 388613.81, 4928.88, 3092.54, 0.00, -8.71, 8.71
194.5, 0.0 , 571489.62, 388922.97, 4928.88, 3091.67, 0.00, -8.70, 8.70
194.6, 0.0 , 571982.50, 389232.06, 4928.88, 3090.79, 0.00, -8.70, 8.70
194.7, 0.0 , 572475.38, 389541.06, 4928.88, 3089.92, 0.00, -8.70, 8.70
194.8, 0.0 , 572968.25, 389849.97, 4928.88, 3089.05, 0.00, -8.70, 8.70
194.9, 0.0 , 573461.12, 390158.78, 4928.88, 3088.18, 0.00, -8.70, 8.70
195.0, 0.0 , 573954.00, 390467.50, 4928.88, 3087.31, 0.00, -8.70, 8.70
195.1, 0.0 , 574446.88, 390776.16, 4928.88, 3086.44, 0.00, -8.70, 8.70
195.2, 0.0 , 574939.75, 391084.72, 4928.88, 3085.57, 0.00, -8.70, 8.70
195.3, 0.0 , 575432.62, 391393.19, 4928.88, 3084.70, 0.00, -8.70, 8.70
195.4, 0.0 , 575925.50, 391701.56, 4928.88, 3083.83, 0.00, -8.70, 8.70
195.5, 0.0 , 576418.38, 392009.84, 4928.88, 3082.96, 0.00, -8.70, 8.70
195.6, 0.0 , 576911.25, 392318.06, 4928.88, 3082.09, 0.00, -8.70, 8.70
195.7, 0.0 , 577404.12, 392626.19, 4928.88, 3081.23, 0.00, -8.70, 8.70
195.8, 0.0 , 577897.00, 392934.22, 4928.88, 3080.36, 0.00, -8.69, 8.69
195.9, 0.0 , 578389.88, 393242.16, 4928.88, 3079.49, 0.00, -8.69, 8.69
196.0, 0.0 , 578882.75, 393550.03, 4928.88, 3078.62, 0.00, -8.69, 8.69
196.1, 0.0 , 579375.62, 393857.81, 4928.88, 3077.75, 0.00, -8.69, 8.69
196.2, 0.0 , 579868.50, 394165.50, 4928.88, 3076.88, 0.00, -8.69, 8.69
196.3, 0.0 , 580361.38, 394473.09, 4928.88, 3076.01, 0.00, -8.69, 8.69
196.4, 0.0 , 580854.25, 394780.59, 4928.88, 3075.14, 0.00, -8.69, 8.69
196.5, 0.0 , 581347.12, 395088.03, 4928.88, 3074.27, 0.00, -8.69, 8.69
196.6, 0.0 , 581840.00, 395395.38, 4928.88, 3073.40, 0.00, -8.69, 8.69
196.7, 0.0 , 582332.88, 395702.62, 4928.88, 3072.53, 0.00, -8.69, 8.69
196.8, 0.0 , 582825.75, 396009.78, 4928.88, 3071.67, 0.00, -8.69, 8.69
196.9, 0.0 , 583318.62, 396316.88, 4928.88, 3070.80, 0.00, -8.69, 8.69
197.0, 0.0 , 583811.50, 396623.88, 4928.88, 3069.93, 0.00, -8.69, 8.69
197.1, 0.0 , 584304.38, 396930.78, 4928.88, 3069.06, 0.00, -8.68, 8.68
197.2, 0.0 , 584797.25, 397237.59, 4928.88, 3068.19, 0.00, -8.68, 8.68
197.3, 0.0 , 585290.12, 397544.31, 4928.88, 3067.32, 0.00, -8.68, 8.68
197.4, 0.0 , 585783.00, 397850.97, 4928.88, 3066.46, 0.00, -8.68, 8.68
197.5, 0.0 , 586275.88, 398157.53, 4928.88, 3065.59, 0.00, -8.68, 8.68
197.6, 0.0 , 586768.75, 398464.00, 4928.88, 3064.72, 0.00, -8.68, 8.68
197.7, 0.0 , 587261.62, 398770.38, 4928.88, 3063.85, 0.00, -8.68, 8.68
197.8, 0.0 , 587754.50, 399076.69, 4928.88, 3062.98, 0.00, -8.68, 8.68
197.9, 0.0 , 588247.38, 399382.91, 4928.88, 3062.12, 0.00, -8.68, 8.68
198.0, 0.0 , 588740.25, 399689.03, 4928.88, 3061.25, 0.00, -8.68, 8.68
198.1, 0.0 , 589233.12, 399995.06, 4928.88, 3060.38, 0.00, -8.68, 8.68
198.2, 0.0 , 589726.00, 400301.00, 4928.88, 3059.51, 0.00, -8.68, 8.68
198.3, 0.0 , 590218.88, 400606.88, 4928.88, 3058.65, 0.00, -8.67, 8.67
198.4, 0.0 , 590711.75, 400912.66, 4928.88, 3057.78, 0.00, -8.67, 8.67
198.5, 0.0 , 591204.62, 401218.34, 4928.88, 3056.91, 0.00, -8.67, 8.67
198.6, 0.0 , 591697.50, 401523.94, 4928.88, 3056.04, 0.00, -8.67, 8.67
198.7, 0.0 , 592190.38, 401829.47, 4928.88, 3055.18, 0.00, -8.67, 8.67
198.8, 0.0 , 592683.25, 402134.91, 4928.88, 3054.31, 0.00, -8.67, 8.67
198.9, 0.0 , 593176.12, 402440.25, 4928.88, 3053.44, 0.00, -8.67, 8.67
199.0, 0.0 , 593669.00, 402745.50, 4928.88, 3052.58, 0.00, -8.67, 8.67
199.1, 0.0 , 594161.88, 403050.66, 4928.88, 3051.71, 0.00, -8.67, 8.67
199.2, 0.0 , 594654.75, 403355.75, 4928.88, 3050.84, 0.00, -8.67, 8.67
199.3, 0.0 , 595147.62, 403660.75, 4928.88, 3049.97, 0.00, -8.67, 8.67
199.4, 0.0 , 595640.50, 403965.66, 4928.88, 3049.11, 0.00, -8.67, 8.67
199.5, 0.0 , 596133.38, 404270.47, 4928.88, 3048.24, 0.00, -8.67, 8.67
199.6, 0.0 , 596626.25, 404575.22, 4928.88, 3047.38, 0.00, -8.66, 8.66
199.7, 0.0 , 597119.12, 404879.88, 4928.88, 3046.51, 0.00, -8.66, 8.66
199.8, 0.0 , 597612.00, 405184.44, 4928.88, 3045.64, 0.00, -8.66, 8.66
199.9, 0.0 , 598104.88, 405488.91, 4928.88, 3044.78, 0.00, -8.66, 8.66
200.0, 0.0 , 598597.75, 405793.31, 4928.88, 3043.91, 0.00, -8.66, 8.66
200.1, 0.0 , 599090.62, 406097.62, 4928.88, 3043.04, 0.00, -8.66, 8.66
200.2, 0.0 , 599583.50, 406401.84, 4928.88, 3042.18, 0.00, -8.66, 8.66
200.3, 0.0 , 600076.38, 406705.97, 4928.88, 3041.31, 0.00, -8.66, 8.66
200.4, 0.0 , 600569.25, 407010.00, 4928.88, 3040.45, 0.00, -8.66, 8.66
200.5, 0.0 , 601062.12, 407313.97, 4928.88, 3039.58, 0.00, -8.66, 8.66
200.6, 0.0 , 601555.00, 407617.84, 4928.88, 3038.71, 0.00, -8.66, 8.66
200.7, 0.0 , 602047.88, 407921.62, 4928.88, 3037.85, 0.00, -8.66, 8.66
200.8, 0.0 , 602540.75, 408225.31, 4928.88, 3036.98, 0.00, -8.66, 8.66
200.9, 0.0 , 603033.62, 408528.94, 4928.88, 3036.12, 0.00, -8.65, 8.65
201.0, 0.0 , 603526.50, 408832.47, 4928.88, 3035.25, 0.00, -8.65, 8.65
201.1, 0.0 , 604019.38, 409135.91, 4928.88, 3034.39, 0.00, -8.65, 8.65
201.2, 0.0 , 604512.25, 409439.25, 4928.88, 3033.52, 0.00, -8.65, 8.65
201.3, 0.0 , 605005.12, 409742.53, 4928.88, 3032.66, 0.00, -8.65, 8.65
201.4, 0.0 , 605498.00, 410045.72, 4928.88, 3031.79, 0.00, -8.65, 8.65
201.5, 0.0 , 605990.88, 410348.81, 4928.88, 3030.93, 0.00, -8.65, 8.65
201.6, 0.0 , 606483.75, 410651.81, 4928.88, 3030.06, 0.00, -8.65, 8.65
201.7, 0.0 , 606976.62, 410954.72, 4928.88, 3029.20, 0.00, -8.65, 8.65
201.8, 0.0 , 607469.50, 411257.56, 4928.88, 3028.33, 0.00, -8.65, 8.65
201.9, 0.0 , 607962.38, 411560.31, 4928.88, 3027.47, 0.00, -8.65, 8.65
202.0, 0.0 , 608455.25, 411862.97, 4928.88, 3026.60, 0.00, -8.65, 8.65
202.1, 0.0 , 608948.12, 412165.53, 4928.88, 3025.74, 0.00, -8.65, 8.65
202.2, 0.0 , 609441.00, 412468.03, 4928.88, 3024.87, 0.00, -8.64, 8.64
202.3, 0.0 , 609933.88, 412770.44, 4928.88, 3024.01, 0.00, -8.64, 8.64
202.4, 0.0 , 610426.75, 413072.75, 4928.88, 3023.15, 0.00, -8.64, 8.64
202.5, 0.0 , 610919.62, 413374.97, 4928.88, 3022.28, 0.00, -8.64, 8.64
202.6, 0.0 , 611412.50, 413677.12, 4928.88, 3021.42, 0.00, -8.64, 8.64
202.7, 0.0 , 611905.38, 413979.19, 4928.88, 3020.55, 0.00, -8.64, 8.64
202.8, 0.0 , 612398.25, 414281.16, 4928.88, 3019.69, 0.00, -8.64, 8.64
202.9, 0.0 , 612891.12, 414583.03, 4928.88, 3018.83, 0.00, -8.64, 8.64
203.0, 0.0 , 613384.00, 414884.81, 4928.88, 3017.96, 0.00, -8.64, 8.64
203.1, 0.0 , 613876.88, 415186.53, 4928.88, 3017.10, 0.00, -8.64, 8.64
203.2, 0.0 , 614369.75, 415488.16, 4928.88, 3016.23, 0.00, -8.64, 8.64
203.3, 0.0 , 614862.62, 415789.69, 4928.88, 3015.37, 0.00, -8.64, 8.64
203.4, 0.0 , 615355.50, 416091.12, 4928.88, 3014.51, 0.00, -8.64, 8.64
203.5, 0.0 , 615848.38, 416392.50, 4928.88, 3013.64, 0.00, -8.63, 8.63
203.6, 0.0 , 616341.25, 416693.78, 4928.88, 3012.78, 0.00, -8.63, 8.63
203.7, 0.0 , 616834.12, 416994.97, 4928.88, 3011.92, 0.00, -8.63, 8.63
203.8, 0.0 , 617327.00, 417296.06, 4928.88, 3011.05, 0.00, -8.63, 8.63
203.9, 0.0 , 617819.88, 417597.09, 4928.88, 3010.19, 0.00, -8.63, 8.63
204.0, 0.0 , 618312.75, 417898.03, 4928.88, 3009.33, 0.00, -8.63, 8.63
204.1, 0.0 , 618805.62, 418198.88, 4928.88, 3008.46, 0.00, -8.63, 8.63
204.2, 0.0 , 619298.50, 418499.62, 4928.88, 3007.60, 0.00, -8.63, 8.63
204.3, 0.0 , 619791.38, 418800.31, 4928.88, 3006.74, 0.00, -8.63, 8.63
204.4, 0.0 , 620284.25, 419100.91, 4928.88, 3005.88, 0.00, -8.63, 8.63
204.5, 0.0 , 620777.12, 419401.41, 4928.88, 3005.01, 0.00, -8.63, 8.63
204.6, 0.0 , 621270.00, 419701.81, 4928.88, 3004.15, 0.00, -8.63, 8.63
204.7, 0.0 , 621762.88, 420002.16, 4928.88, 3003.29, 0.00, -8.63, 8.63
204.8, 0.0 , 622255.75, 420302.41, 4928.88, 3002.43, 0.00, -8.62, 8.62
204.9, 0.0 , 622748.62, 420602.56, 4928.88, 3001.56, 0.00, -8.62, 8.62
205.0, 0.0 , 623241.50, 420902.62, 4928.88, 3000.70, 0.00, -8.62, 8.62
205.1, 0.0 , 623734.38, 421202.59, 4928.88, 2999.84, 0.00, -8.62, 8.62
205.2, 0.0 , 624227.25, 421502.50, 4928.88, 2998.98, 0.00, -8.62, 8.62
205.3, 0.0 , 624720.12, 421802.31, 4928.88, 2998.11, 0.00, -8.62, 8.62
205.4, 0.0 , 625213.00, 422102.03, 4928.88, 2997.25, 0.00, -8.62, 8.62
205.5, 0.0 , 625705.88, 422401.66, 4928.88, 2996.39, 0.00, -8.62, 8.62
205.6, 0.0 , 626198.75, 422701.22, 4928.88, 2995.53, 0.00, -8.62, 8.62
205.7, 0.0 , 626691.62, 423000.69, 4928.88, 2994.67, 0.00, -8.62, 8.62
205.8, 0.0 , 627184.50, 423300.06, 4928.88, 2993.80, 0.00, -8.62, 8.62
205.9, 0.0 , 627677.38, 423599.34, 4928.88, 2992.94, 0.00, -8.62, 8.62
206.0, 0.0 , 628170.25, 423898.56, 4928.88, 2992.08, 0.00, -8.62, 8.62
206.1, 0.0 , 628663.12, 424197.69, 4928.88, 2991.22, 0.00, -8.61, 8.61
206.2, 0.0 , 629156.00, 424496.72, 4928.88, 2990.36, 0.00, -8.61, 8.61
206.3, 0.0 , 629648.88, 424795.66, 4928.88, 2989.50, 0.00, -8.61, 8.61
206.4, 0.0 , 630141.75, 425094.53, 4928.88, 2988.64, 0.00, -8.61, 8.61
206.5, 0.0 , 630634.62, 425393.31, 4928.88, 2987.78, 0.00, -8.61, 8.61
206.6, 0.0 , 631127.50, 425692.00, 4928.88, 2986.91, 0.00, -8.61, 8.61
206.7, 0.0 , 631620.38, 425990.59, 4928.88, 2986.05, 0.00, -8.61, 8.61
206.8, 0.0 , 632113.25, 426289.12, 4928.88, 2985.19, 0.00, -8.61, 8.61
206.9, 0.0 , 632606.12, 426587.56, 4928.88, 2984.33, 0.00, -8.61, 8.61
207.0, 0.0 , 633099.00, 426885.91, 4928.88, 2983.47, 0.00, -8.61, 8.61
207.1, 0.0 , 633591.88, 427184.16, 4928.88, 2982.61, 0.00, -8.61, 8.61
207.2, 0.0 , 634084.75, 427482.34, 4928.88, 2981.75, 0.00, -8.61, 8.61
207.3, 0.0 , 634577.62, 427780.44, 4928.88, 2980.89, 0.00, -8.61, 8.61
207.4, 0.0 , 635070.50, 428078.44, 4928.88, 2980.03, 0.00, -8.60, 8.60
207.5, 0.0 , 635563.38, 428376.34, 4928.88, 2979.17, 0.00, -8.60, 8.60
207.6, 0.0 , 636056.25, 428674.19, 4928.88, 2978.31, 0.00, -8.60, 8.60
207.7, 0.0 , 636549.12, 428971.94, 4928.88, 2977.45, 0.00, -8.60, 8.60
207.8, 0.0 , 637042.00, 429269.59, 4928.88, 2976.59, 0.00, -8.60, 8.60
207.9, 0.0 , 637534.88, 429567.16, 4928.88, 2975.73, 0.00, -8.60, 8.60
208.0, 0.0 , 638027.75, 429864.66, 4928.88, 2974.87, 0.00, -8.60, 8.60
208.1, 0.0 , 638520.62, 430162.06, 4928.88, 2974.01, 0.00, -8.60, 8.60
208.2, 0.0 , 639013.50, 430459.38, 4928.88, 2973.15, 0.00, -8.60, 8.60
208.3, 0.0 , 639506.38, 430756.59, 4928.88, 2972.29, 0.00, -8.60, 8.60
208.4, 0.0 , 639999.25, 431053.75, 4928.88, 2971.43, 0.00, -8.60, 8.60
208.5, 0.0 , 640492.12, 431350.81, 4928.88, 2970.57, 0.00, -8.60, 8.60
208.6, 0.0 , 640985.00, 431647.78, 4928.88, 2969.71, 0.00, -8.60, 8.60
208.7, 0.0 , 641477.88, 431944.66, 4928.88, 2968.85, 0.00, -8.60, 8.60
208.8, 0.0 , 641970.75, 432241.47, 4928.88, 2967.99, 0.00, -8.59, 8.59
208.9, 0.0 , 642463.62, 432538.19, 4928.88, 2967.13, 0.00, -8.59, 8.59
209.0, 0.0 , 642956.50, 432834.81, 4928.88, 2966.27, 0.00, -8.59, 8.59
209.1, 0.0 , 643449.38, 433131.34, 4928.88, 2965.41, 0.00, -8.59, 8.59
209.2, 0.0 , 643942.25, 433427.81, 4928.88, 2964.55, 0.00, -8.59, 8.59
209.3, 0.0 , 644435.12, 433724.19, 4928.88, 2963.69, 0.00, -8.59, 8.59
209.4, 0.0 , 644928.00, 434020.47, 4928.88, 2962.83, 0.00, -8.59, 8.59
209.5, 0.0 , 645420.88, 434316.66, 4928.88, 2961.98, 0.00, -8.59, 8.59
209.6, 0.0 , 645913.75, 434612.78, 4928.88, 2961.12, 0.00, -8.59, 8.59
209.7, 0.0 , 646406.62, 434908.81, 4928.88, 2960.26, 0.00, -8.59, 8.59
209.8, 0.0 , 646899.50, 435204.75, 4928.88, 2959.40, 0.00, -8.59, 8.59
209.9, 0.0 , 647392.38, 435500.59, 4928.88, 2958.54, 0.00, -8.59, 8.59
210.0, 0.0 , 647885.25, 435796.38, 4928.88, 2957.68, 0.00, -8.59, 8.59
210.1, 0.0 , 648378.12, 436092.06, 4928.88, 2956.82, 0.00, -8.58, 8.58
210.2, 0.0 , 648871.00, 436387.66, 4928.88, 2955.96, 0.00, -8.58, 8.58
210.3, 0.0 , 649363.88, 436683.16, 4928.88, 2955.11, 0.00, -8.58, 8.58
210.4, 0.0 , 649856.75, 436978.59, 4928.88, 2954.25, 0.00, -8.58, 8.58
210.5, 0.0 , 650349.62, 437273.94, 4928.88, 2953.39, 0.00, -8.58, 8.58
210.6, 0.0 , 650842.50, 437569.19, 4928.88, 2952.53, 0.00, -8.58, 8.58
210.7, 0.0 , 651335.38, 437864.34, 4928.88, 2951.67, 0.00, -8.58, 8.58
210.8, 0.0 , 651828.25, 438159.44, 4928.88, 2950.82, 0.00, -8.58, 8.58
210.9, 0.0 , 652321.12, 438454.44, 4928.88, 2949.96, 0.00, -8.58, 8.58
211.0, 0.0 , 652814.00, 438749.34, 4928.88, 2949.10, 0.00, -8.58, 8.58
211.1, 0.0 , 653306.88, 439044.16, 4928.88, 2948.24, 0.00, -8.58, 8.58
211.2, 0.0 , 653799.75, 439338.91, 4928.88, 2947.38, 0.00, -8.58, 8.58
211.3, 0.0 , 654292.62, 439633.56, 4928.88, 2946.53, 0.00, -8.58, 8.58
211.4, 0.0 , 654785.50, 439928.12, 4928.88, 2945.67, 0.00, -8.58, 8.58
211.5, 0.0 , 655278.38, 440222.59, 4928.88, 2944.81, 0.00, -8.57, 8.57
211.6, 0.0 , 655771.25, 440517.00, 4928.88, 2943.95, 0.00, -8.57, 8.57
211.7, 0.0 , 656264.12, 440811.31, 4928.88, 2943.10, 0.00, -8.57, 8.57
211.8, 0.0 , 656757.00, 441105.53, 4928.88, 2942.24, 0.00, -8.57, 8.57
211.9, 0.0 , 657249.88, 441399.66, 4928.88, 2941.38, 0.00, -8.57, 8.57
212.0, 0.0 , 657742.75, 441693.72, 4928.88, 2940.53, 0.00, -8.57, 8.57
212.1, 0.0 , 658235.62, 441987.69, 4928.88, 2939.67, 0.00, -8.57, 8.57
212.2, 0.0 , 658728.50, 442281.56, 4928.88, 2938.81, 0.00, -8.57, 8.57
212.3, 0.0 , 659221.38, 442575.34, 4928.88, 2937.96, 0.00, -8.57, 8.57
212.4, 0.0 , 659714.25, 442869.06, 4928.88, 2937.10, 0.00, -8.57, 8.57
212.5, 0.0 , 660207.12, 443162.69, 4928.88, 2936.24, 0.00, -8.57, 8.57
212.6, 0.0 , 660700.00, 443456.22, 4928.88, 2935.39, 0.00, -8.57, 8.57
212.7, 0.0 , 661192.88, 443749.66, 4928.88, 2934.53, 0.00, -8.57, 8.57
212.8, 0.0 , 661685.75, 444043.03, 4928.88, 2933.67, 0.00, -8.56, 8.56
212.9, 0.0 , 662178.62, 444336.31, 4928.88, 2932.82, 0.00, -8.56, 8.56
213.0, 0.0 , 662671.50, 444629.50, 4928.88, 2931.96, 0.00, -8.56, 8.56
213.1, 0.0 , 663164.38, 444922.62, 4928.88, 2931.10, 0.00, -8.56, 8.56
213.2, 0.0 , 663657.25, 445215.66, 4928.88, 2930.25, 0.00, -8.56, 8.56
213.3, 0.0 , 664150.12, 445508.59, 4928.88, 2929.39, 0.00, -8.56, 8.56
213.4, 0.0 , 664643.00, 445801.44, 4928.88, 2928.54, 0.00, -8.56, 8.56
213.5, 0.0 , 665135.88, 446094.22, 4928.88, 2927.68, 0.00, -8.56, 8.56
213.6, 0.0 , 665628.75, 446386.91, 4928.88, 2926.82, 0.00, -8.56, 8.56
213.7, 0.0 , 666121.62, 446679.50, 4928.88, 2925.97, 0.00, -8.56, 8.56
213.8, 0.0 , 666614.50, 446972.00, 4928.88, 2925.11, 0.00, -8.56, 8.56
213.9, 0.0 , 667107.38, 447264.44, 4928.88, 2924.26, 0.00, -8.56, 8.56
214.0, 0.0 , 667600.25, 447556.78, 4928.88, 2923.40, 0.00, -8.56, 8.56
214.1, 0.0 , 668093.12, 447849.03, 4928.88, 2922.55, 0.00, -8.56, 8.56
214.2, 0.0 , 668586.00, 448141.19, 4928.88, 2921.69, 0.00, -8.55, 8.55
214.3, 0.0 , 669078.88, 448433.28, 4928.88, 2920.83, 0.00, -8.55, 8.55
214.4, 0.0 , 669571.75, 448725.28, 4928.88, 2919.98, 0.00, -8.55, 8.55
214.5, 0.0 , 670064.62, 449017.19, 4928.88, 2919.12, 0.00, -8.55, 8.55
214.6, 0.0 , 670557.50, 449309.00, 4928.88, 2918.27, 0.00, -8.55, 8.55
214.7, 0.0 , 671050.38, 449600.75, 4928.88, 2917.41, 0.00, -8.55, 8.55
214.8, 0.0 , 671543.25, 449892.41, 4928.88, 2916.56, 0.00, -8.55, 8.55
214.9, 0.0 , 672036.12, 450183.97, 4928.88, 2915.70, 0.00, -8.55, 8.55
215.0, 0.0 , 672529.00, 450475.47, 4928.88, 2914.85, 0.00, -8.55, 8.55
215.1, 0.0 , 673021.88, 450766.88, 4928.88, 2913.99, 0.00, -8.55, 8.55
215.2, 0.0 , 673514.75, 451058.19, 4928.88, 2913.14, 0.00, -8.55, 8.55
215.3, 0.0 , 674007.62, 451349.41, 4928.88, 2912.28, 0.00, -8.55, 8.55
215.4, 0.0 , 674500.50, 451640.56, 4928.88, 2911.43, 0.00, -8.55, 8.55
215.5, 0.0 , 674993.38, 451931.62, 4928.88, 2910.58, 0.00, -8.54, 8.54
215.6, 0.0 , 675486.25, 452222.59, 4928.88, 2909.72, 0.00, -8.54, 8.54
215.7, 0.0 , 675979.12, 452513.47, 4928.88, 2908.87, 0.00, -8.54, 8.54
215.8, 0.0 , 676472.00, 452804.28, 4928.88, 2908.01, 0.00, -8.54, 8.54
215.9, 0.0 , 676964.88, 453095.00, 4928.88, 2907.16, 0.00, -8.54, 8.54
216.0, 0.0 , 677457.75, 453385.62, 4928.88, 2906.30, 0.00, -8.54, 8.54
216.1, 0.0 , 677950.62, 453676.16, 4928.88, 2905.45, 0.00, -8.54, 8.54
216.2, 0.0 , 678443.50, 453966.62, 4928.88, 2904.60, 0.00, -8.54, 8.54
216.3, 0.0 , 678936.38, 454257.00, 4928.88, 2903.74, 0.00, -8.54, 8.54
216.4, 0.0 , 679429.25, 454547.28, 4928.88, 2902.89, 0.00, -8.54, 8.54
216.5, 0.0 , 679922.12, 454837.50, 4928.88, 2902.03, 0.00, -8.54, 8.54
216.6, 0.0 , 680415.00, 455127.62, 4928.88, 2901.18, 0.00, -8.54, 8.54
216.7, 0.0 , 680907.88, 455417.66, 4928.88, 2900.33, 0.00, -8.54, 8.54
216.8, 0.0 , 681400.75, 455707.59, 4928.88, 2899.47, 0.00, -8.54, 8.54
216.9, 0.0 , 681893.62, 455997.47, 4928.88, 2898.62, 0.00, -8.53, 8.53
217.0, 0.0 , 682386.50, 456287.25, 4928.88, 2897.77, 0.00, -8.53, 8.53
217.1, 0.0 , 682879.38, 456576.94, 4928.88, 2896.91, 0.00, -8.53, 8.53
217.2, 0.0 , 683372.25, 456866.53, 4928.88, 2896.06, 0.00, -8.53, 8.53
217.3, 0.0 , 683865.12, 457156.06, 4928.88, 2895.21, 0.00, -8.53, 8.53
